state,county,location_name,location_type,address_1,address_2,city,state_2,zip,phone,email,notes
Michigan,Mecosta County,Aetna Township,Municipal Office,196 N. Cass,,Morley,MI,49336,(231) 856-4480,aetnatwp@sbcglobal.net,Delores Barringer
Michigan,Mecosta County,Austin Township,Municipal Office,14132 Pierce Road,,Stanwood,MI,49346,(231) 823-9704,clerk.austintownship@gmail.com,Billie Jean Barnes
Michigan,Mecosta County,Big Rapids City,Municipal Office,226 N. Michigan,,Big Rapids,MI,49307,(231) 592-4020,tgillis@cityofbr.org,Tamyra Gillis
Michigan,Mecosta County,Big Rapids Township,Municipal Office,14212 Northland Dr,,Big Rapids,MI,49307,(231) 796-3603,clerk@bigrapidstownship.net,Hannah Saez
Michigan,Mecosta County,Chippewa Township,Municipal Office,19171 4th Street,,Chippewa Lake,MI,49320,(231) 867-3777,clerk@chippewatwp.org,Kristin Lytle
Michigan,Mecosta County,Colfax Township,Municipal Office,14428 157th Avenue,,Big Rapids,MI,49307,(231) 796-3122,colfaxclerk@gmail.com,Dawn Baker
Michigan,Mecosta County,Deerfield Township,Municipal Office,3104 130th Ave,,Morley,MI,49336,(231) 519-0099,clerkjulie2016@gmail.com,Julie Aldrich
Michigan,Mecosta County,Fork Township,Municipal Office,147 Northern Ave,PO Box 203,Barryton,MI,49305,(989) 382-7980,forktownship@gmail.com,Roberta Hazen
Michigan,Mecosta County,Grant Township,Municipal Office,21712 160th Ave,,Big Rapids,MI,49307,(231) 349-0108,p.bpeterson@hotmail.com,Brenda Peterson
Michigan,Mecosta County,Green Township,Municipal Office,21431 Northland Dr,PO Box 233,Paris,MI,49338,(231) 796-6201,clerk@greentownship.org,Janet Clark
Michigan,Mecosta County,Hinton Township,Municipal Office,3565 115th Ave,,Morley,MI,49336,(231) 206-0343,csuther23@gmail.com,Cindy Sutherland
Michigan,Mecosta County,Martiny Township,Municipal Office,15051 110th. Ave.,,Rodney,MI,49342,(231) 867-3387,martinyclerk@casair.net,Linda Randall
Michigan,Mecosta County,Mecosta Township,Municipal Office,19729 11 Mile,,Big Rapids,MI,49307,(231) 796-8935,clerk@mecostatwp.org,Lois Brennan
Michigan,Mecosta County,Millbrook Township,Municipal Office,1042 Monroe Rd,,Blanchard,MI,49310,(989) 330-3976,jkwisner@yahoo.com,Kaye Wisner
Michigan,Mecosta County,Morton Township,Municipal Office,290 W. Main St.,PO Box 2,Mecosta,MI,49332,(231) 972-7138,clerk@mortontownship.org,Stephanie McNeal
Michigan,Mecosta County,Sheridan Township,Municipal Office,2962  16 Mile Road,,Remus,MI,49340,(989) 506-6400,sheridantwpclerk@hotmail.com,Christina Martin
Michigan,Mecosta County,Wheatland Township,Municipal Office,201 S Sheridan Ave,PO Box 229,Remus,MI,49340,(989) 967-8252,mkruler15@gmail.com,Mary Karcher
Michigan,Menominee County,Cedarville Township,Municipal Office,W2244 Number 29 Rd,N8235 Old Mill Lane,Daggett,MI,49821,(906) 753-4146,gvanhoff67@hotmail.com,Donna Buechler
Michigan,Menominee County,Daggett Township,Municipal Office,W4028 County Road 358,,Stephenson,MI,49887,(906) 753-6685,edith8point@gmail.com,Edith Vincent
Michigan,Menominee County,Faithorn Township,Municipal Office,West 8283 Bird Road,,Vulcan,MI,49892,(906) 438-2221,pbranz@alphacomm.net,Kathleen Wash Branz
Michigan,Menominee County,Gourley Township,Municipal Office,N12995 Co Rd 551,,Carney,MI,49812,(906) 639-2509,abizmes@gmail.com,Annie Soper
Michigan,Menominee County,Harris Township,Municipal Office,North 17468 Eustis Road,,Bark River,MI,49807,(906) 466-0143,tdraze@harristownship.com,Tom Draze
Michigan,Menominee County,Holmes Township,Municipal Office,N11179 Koller Lane,,Daggett,MI,49821,(906) 639-2024,dena.kempf14@gmail.com,Dena Kempf
Michigan,Menominee County,Ingallston Township,Municipal Office,W3701 County Road 338,,Wallace,MI,49893,(906) 863-2885,ingallston@gmail.com,Kay Keefer
Michigan,Menominee County,Lake Township,Municipal Office,W7404 County Road G-12,,Stephenson,MI,49887,(906) 753-6369,corey_danielle@hotmail.com,Danielle Nicholson
Michigan,Menominee County,Mellen Township,Municipal Office,W5971 G 08 Road,,Wallace,MI,49893,(906) 788-4764,hmphilipps@gmail.com,Holly Philipps
Michigan,Menominee County,Menominee City,Municipal Office,2511 Tenth St,,Menominee,MI,49858,(906) 863-2656,kbrofka@menomineemi.gov,Kathleen Brofka
Michigan,Menominee County,Menominee Township,Municipal Office,N2283 O-1 Dr,,Menominee,MI,49858,(906) 863-9410,mtc@menomineetownship.com,Michael Armbrust
Michigan,Menominee County,Meyer Township,Municipal Office,W5480 1st Street,PO Box 185,Hermansville,MI,49847,(906) 295-1760,clerk@hermansville.com,Beth Bertolini
Michigan,Menominee County,Nadeau Township,Municipal Office,403 Us Hwy 41 North,,Carney,MI,49812,(906) 639-2223,nadeautwpboard@alphacomm.net,Becky Schetter
Michigan,Menominee County,Spalding Township,Municipal Office,N15881 Pine Street,,Powers,MI,49874,(906) 497-4041,cherrie@mencinger.com,Cherryl Mencinger
Michigan,Menominee County,Stephenson City,Municipal Office,W628 Samuel St.,PO Box 467,Stephenson,MI,49887,(906) 753-6228,cosclerk@stephenson-mi.com,Judith St Juliana
Michigan,Menominee County,Stephenson Township,Municipal Office,N7984 Hendrickson Road K-4,,Stephenson,MI,49887,(906) 290-2521,jwickstrom125@gmail.com,Joy Wickstrom-Morton
Michigan,Midland County,Coleman City,Municipal Office,201 East Railway St,PO Box 504,Coleman,MI,48618,(989) 465-6961,office@cityofcoleman.org,Tammy Goffnett
Michigan,Midland County,Edenville Township,Municipal Office,467 Moore St,PO Box 24,Edenville,MI,48620,(989) 689-3655,clerk@edenvilletwp.org,Lydia Draves
Michigan,Midland County,Geneva Township,Municipal Office,3146 W. Barden Rd.,PO Box 308,Coleman,MI,48618-0308,(989) 465-0723,genevatwp@hotmail.com,Carole L Murray
Michigan,Midland County,Greendale Township,Municipal Office,480 South Magruder Road,,Shepherd,MI,48883,(989) 317-3337,clerk@greendaletwpmidcomi.org,Ruth Knapp
Michigan,Midland County,Homer Township,Municipal Office,522 N Homer Rd,,Midland,MI,48640,(989) 832-0964,clerk@homertownship.org,Todd Lee
Michigan,Midland County,Hope Township,Municipal Office,5244 N. Hope Rd,,Hope,MI,48628,(989) 689-5158,clerk@hopetwp.org,Joann Wilkie
Michigan,Midland County,Ingersoll Township,Municipal Office,4183 S. Smith Crossing Rd.,,Freeland,MI,48623,(989) 695-5200,keeldme@charter.net,Mary Ellen Keel
Michigan,Midland County,Jasper Township,Municipal Office,5595 W Kent Rd,,St Louis,MI,48880,(989) 448-1575,jackiecolthorp@yahoo.com,Jackie Colthorp
Michigan,Midland County,Jerome Township,Municipal Office,737 W Beamish Rd,,Sanford,MI,48657,(989) 488-4578,clerk.jerome.twp@gmail.com,Angela Martin
Michigan,Midland County,Larkin Township,Municipal Office,3027 N. Jefferson Road,,Midland,MI,48642-7232,(989) 835-6399,larkinclerk@larkintwp.com,Lisa Benter Rich
Michigan,Midland County,Lee Township,Municipal Office,1485 W Olson Rd,,Midland,MI,48640,(989) 832-2874,clerk@leetownship.org,Laura Dawson
Michigan,Midland County,Lincoln Township,Municipal Office,1441 E Price Rd,,Midland,MI,48642,(989) 687-6658,clerk@lincoln-twp.org,Mark Trinklein
Michigan,Midland County,Midland City,Municipal Office,333 W. Ellsworth,,Midland,MI,48640,(989) 837-3310,clerk@midland-mi.org,Erica Armstrong
Michigan,Midland County,Midland Township,Municipal Office,1030 S Poseyville Rd,,Midland,MI,48640,(989) 835-8866,clerk@midlandtownship.net,Shelly L Armstrong-Miller
Michigan,Midland County,Mills Township,Municipal Office,3480 E. Shearer Road,,Midland,MI,48642,(989) 948-3992,millstwpclerk@gmail.com,Kim Sweet
Michigan,Midland County,Mount Haley Township,Municipal Office,490 E. Kent Rd,,Merrill,MI,48637,(989) 513-7719,shar_fleming@yahoo.com,Colleen Miller
Michigan,Midland County,Porter Township,Municipal Office,2200 W. Laporte Road,4029 S. 9 Mile Road,Breckenridge,MI,48615-9606,(989) 842-5695,mcorbat@hotmail.com,Marianne Corbat
Michigan,Midland County,Warren Township,Municipal Office,5021 W. Shaffer Road,PO Box 397,Coleman,MI,48618,(989) 465-1894,warrentownshipclerk@gmail.com,Linda S. Anthony
Michigan,Missaukee County,Aetna Township,Municipal Office,651 S 8 Mile Road,,Lake City,MI,49651,(743) 634-7831,linda31800@aol.com,Linda Brown
Michigan,Missaukee County,Bloomfield Township,Municipal Office,8259 W. Arnold Rd.,,Manton,MI,49663-9003,(231) 824-9493,cherriepark@att.net,Cherrie Park
Michigan,Missaukee County,Butterfield Township,Municipal Office,3771 S 13 Mile Rd,,Merritt,MI,49667,(231) 328-9490,picngrin3771@gmail.com,Marilyn Myers
Michigan,Missaukee County,Caldwell Township,Municipal Office,7313 W Rhoby Rd,,Lake City,MI,49651,(231) 839-3293,shelleysloat@hotmail.com,Shelley Sloat
Michigan,Missaukee County,Clam Union Township,Municipal Office,250 East Falmouth Rd.,PO Box 28,Falmouth,MI,49632,(231) 826-3737,s_ebels@yahoo.com,Steve Ebels
Michigan,Missaukee County,Enterprise Township,Municipal Office,11653 E Burns Road,,Merritt,MI,49667-9737,(231) 328-5007,enterprisetownship@gmail.com,K Lynn Pope
Michigan,Missaukee County,Forest Township,Municipal Office,2977 W Gillow Road,,Lake City,MI,49651,(231) 839-2315,margie_phillips@outlook.com,Margie Phillips
Michigan,Missaukee County,Holland Township,Municipal Office,8330 S Merritt Rd,,Falmouth,MI,49632,(231) 824-4573,mbode@centurytel.net,Donna Bode
Michigan,Missaukee County,Lake City City,Municipal Office,115 West John St,PO Box I,Lake City,MI,49651-0909,(231) 839-4561,lakecityclerk016@gmail.com,Judy Houle
Michigan,Missaukee County,Lake Township,Municipal Office,8105 W. Kelly Rd.,,Lake City,MI,49651,(231) 839-7655,lakeclerk@centurylink.net,Korinda Winkelmann
Michigan,Missaukee County,McBain City,Municipal Office,522 W Euclid,PO Box 95,McBain,MI,49657,(231) 825-2000,mcbaincityclerk@att.net,Marcia Smith
Michigan,Missaukee County,Norwich Township,Municipal Office,4840 E Moorestown Rd,,Lake City,MI,49651,(231) 229-4232,lois.at.norwich@gmail.com,Lois Whipple
Michigan,Missaukee County,Pioneer Township,Municipal Office,4530 W Phelps Road,,Lake City,MI,49651,(231) 394-0309,pioneertownshipclerk@yahoo.com,Karen Emond
Michigan,Missaukee County,Reeder Township,Municipal Office,2144 W. Davis Rd.,PO Box 96,Lake City,MI,49651,(231) 878-1102,annroberts1971@yahoo.com,Ann Roberts
Michigan,Missaukee County,Richland Township,Municipal Office,8323 S. Lachonce Rd,,McBain,MI,49657,(231) 920-6998,richland_clerk@yahoo.com,Brenda Boersma
Michigan,Missaukee County,Riverside Township,Municipal Office,10242 S Call Road,,McBain,MI,49657-9464,(231) 825-2029,riversidetwp@gmail.com,Jill Geeseman
Michigan,Missaukee County,West Branch Township,Municipal Office,300 N Stevens Road,,Lake City,MI,49651,(231) 846-7208,jricktravel@hotmail.com,Joyce Travelbee
Michigan,Monroe County,Ash Township,Municipal Office,1677 Ready Rd,PO Box 387,Carleton,MI,48117,(734) 654-6992,mgeiermann@ashtownship.org,Michele Geiermann
Michigan,Monroe County,Bedford Township,Municipal Office,8100 Jackman Rd,,Temperance,MI,48182,(734) 224-7320,qvfmail@bedfordmi.org,Trudy Hershberger
Michigan,Monroe County,Berlin Township,Municipal Office,8000 Swan View,,Newport,MI,48166,(734) 586-2187,denise@berlintwp.net,Denise Sovey-Meyer
Michigan,Monroe County,Dundee Township,Municipal Office,179 Main St.,,Dundee,MI,48131,(734) 529-2650,dundeetownshipclerk@yahoo.com,Janet M Salenbien
Michigan,Monroe County,Erie Township,Municipal Office,2065 Erie Rd,PO Box 187,Erie,MI,48133,(734) 848-5915,kcousino@erietownship.com,Kimberly Cousino
Michigan,Monroe County,Exeter Township,Municipal Office,6158 Scofield Road,,Maybee,MI,48159,(734) 587-2100,exeterclerk@exetertwp.com,Christina Bogoski
Michigan,Monroe County,Frenchtown Township,Municipal Office,2744 Vivian Rd.,,Monroe,MI,48162,(734) 242-5800,clerk@frenchtownchartertwp.org,Kyle Bryant
Michigan,Monroe County,Ida Township,Municipal Office,3016 Lewis Avenue,PO Box 239,Ida,MI,48140,(734) 269-3045,clerk@idatownship.org,Tera Shaffer
Michigan,Monroe County,La Salle Township,Municipal Office,4111 Laplaisance Road,PO Box 46,La Salle,MI,48145,(734) 241-4344,clerk@lasalletwpmi.com,Ladeana Morr
Michigan,Monroe County,London Township,Municipal Office,13613 Tuttlehill Road,,Milan,MI,48160-9173,(734) 439-1984,londonclerk@comcast.net,Kimberly Sharp
Michigan,Monroe County,Luna Pier City,Municipal Office,4357 Buckeye St,,Luna Pier,MI,48157,(734) 848-6495,dparran@cityoflunapier.com,Dee Parran
Michigan,Monroe County,Milan City,Municipal Office,147 Wabash Street,,Milan,MI,48160,(734) 439-1501,lavonnaw@milanmich.org,Lavonna Wenzel
Michigan,Monroe County,Milan Township,Municipal Office,16444 Cone Road,,Milan,MI,48160,(734) 439-1707,bcollins@milantownship.org,Barbara Collins
Michigan,Monroe County,Monroe City,Municipal Office,120 East First St,,Monroe,MI,48161-2169,(734) 384-9136,elections@monroemi.gov,Michelle J Lavoy
Michigan,Monroe County,Monroe Township,Municipal Office,4925 East Dunbar Road,,Monroe,MI,48161,(734) 241-6574,elections@monroechartertownship.org,Christina Smith
Michigan,Monroe County,Petersburg City,Municipal Office,24 East Center Street,PO Box 67,Petersburg,MI,49270,(734) 279-1210,pburg@cass.net,Leanne Goodin
Michigan,Monroe County,Raisinville Township,Municipal Office,96 Ida Maybee Road,,Monroe,MI,48161,(734) 269-2506,raisinville.clerk@gmail.com,Brenda Fetterly
Michigan,Monroe County,Summerfield Township,Municipal Office,26 Saline St.,PO Box 98,Petersburg,MI,49270,(734) 347-5144,tgoodin@summerfieldtownship.org,Trudy Goodin
Michigan,Monroe County,Whiteford Township,Municipal Office,"8000 Yankee Road, Suite 100",,Ottawa Lake,MI,49267,(734) 856-5383,whitefordtwpclerk@bex.net,Angela Christensen
Michigan,Montcalm County,Belvidere Township,Municipal Office,107 Vesta Street,,Six Lakes,MI,48886,(989) 560-7278,belvidere@ispmgt.com,Sheila Smith
Michigan,Montcalm County,Bloomer Township,Municipal Office,9890 E Carson City Road,PO Box 262,Carson City,MI,48811,(989) 584-3336,todd.bloomer@gmail.com,Sarah Todd
Michigan,Montcalm County,Bushnell Township,Municipal Office,175 E. Fenwick Road,,Fenwick,MI,48834,(989) 248-3349,bushnelltwpclerk@mail1.cmsinter.net,Louise Belyou
Michigan,Montcalm County,Carson City City,Municipal Office,123 East Main Street,PO Box 340,Carson City,MI,48811-0340,(989) 584-3515,comp@carsoncitymi.com,Cindy Schafer
Michigan,Montcalm County,Cato Township,Municipal Office,309 Lincoln Ave,PO Box 59,Lakeview,MI,48850,(989) 560-4884,lincoln.todd57@gmail.com,Todd Lincoln
Michigan,Montcalm County,Crystal Township,Municipal Office,217 W Park Street,PO Box 358,Crystal,MI,48818,(989) 235-4800,clerk@crystalmi.com,Patty Baker-Marek
Michigan,Montcalm County,Day Township,Municipal Office,1151 North Deja Road,,Stanton,MI,48888,(989) 287-2247,kemler1151@gmail.com,Jackie Kemler
Michigan,Montcalm County,Douglass Township,Municipal Office,3521 W McBride Rd,,Stanton,MI,48888-9613,(989) 762-8014,douglasstownship@casair.net,Ronda Snyder
Michigan,Montcalm County,Eureka Township,Municipal Office,9322 S. Greenville Road,,Greenville,MI,48838,(616) 754-5053,ljruw@yahoo.com,Linda Ruwersma
Michigan,Montcalm County,Evergreen Township,Municipal Office,4159 Townhall Road,,Sheridan,MI,48884-9322,(989) 291-5189,evergreenclerk18@gmail.com,Kelli Greenhoe
Michigan,Montcalm County,Fairplain Township,Municipal Office,8383 S. Grow Road,,Greenville,MI,48838,(616) 788-5548,staciepribble@gmail.com,Stacie Pribble
Michigan,Montcalm County,Ferris Township,Municipal Office,3011 N Crystal Rd,,Vestaburg Mi,MI,48891,(989) 268-5313,ferrisclerk2020@yahoo.com,Teri Brecht
Michigan,Montcalm County,Greenville City,Municipal Office,411 South Lafayette St,,Greenville,MI,48838-2899,(616) 754-5645,cityofgreenvilleelections@gmail.com,Norice Rasmussen
Michigan,Montcalm County,Home Township,Municipal Office,1251 E. M-46,PO Box 470,Edmore,MI,48829,(989) 427-3092,cstratton@hometownship.net,Cindy Stratton
Michigan,Montcalm County,Maple Valley Township,Municipal Office,4662 Bailey Rd,PO Box 56,Coral,MI,49322,(231) 354-6774,sanders49@charter.net,Shirley Sanders
Michigan,Montcalm County,Montcalm Township,Municipal Office,1880 S. Greenville Road,,Greenville,MI,48838,(616) 754-5133,montcalmtwpclerk@gmail.com,Jessica Shearer
Michigan,Montcalm County,Pierson Township,Municipal Office,21156 W. Cannonsville Road,,Pierson,MI,49339,(616) 636-8570,clerk@piersontwp.org,Sara Burkholder
Michigan,Montcalm County,Pine Township,Municipal Office,7900  W. 2nd Street,,Stanton,MI,48888,(989) 831-8803,pinetownshipclerk@gmail.com,Marla Sprague
Michigan,Montcalm County,Reynolds Township,Municipal Office,215 E. Edgerton,PO Box 69,Howard City,MI,49329,(231) 937-6739,clerk@reynoldstwp.org,Robin Sholty
Michigan,Montcalm County,Richland Township,Municipal Office,8755 Third Street,PO Box 309,Vestaburg,MI,48891-0309,(989) 268-5286,lldarmody@cmsinter.net,Laurie Darmody
Michigan,Montcalm County,Sidney Township,Municipal Office,3019 S. Grow Rd.,PO Box 141,Sidney,MI,48885-9755,(989) 328-3535,clerksidneytwp@gmail.com,Carrie Wills
Michigan,Montcalm County,Stanton City,Municipal Office,225 S Camburn St,PO Box 449,Stanton,MI,48888,(989) 831-4440,clerktreasurer@stantononline.com,Lori Braman
Michigan,Montcalm County,Winfield Township,Municipal Office,7569 Gravel Ridge,,Lakeview,MI,48850,(989) 352-7448,wintwp@casair.net,Colleen Stebbins
Michigan,Montmorency County,Albert Township,Municipal Office,4360 Hanson Ave,,Lewiston,MI,49756-0153,(989) 786-2513,deputyclerk@alberttownship.com,Judy Athan
Michigan,Montmorency County,Avery Township,Municipal Office,11010 McMurphy Rd,,Atlanta,MI,49709,(989) 785-3278,avery.township@yahoo.com,Ann Seymour
Michigan,Montmorency County,Briley Township,Municipal Office,12423 Jerome St,11331 West St,Atlanta,MI,49709,(989) 785-4050,clerk@brileytownship.com,Edwin Comber
Michigan,Montmorency County,Hillman Township,Municipal Office,24220 Veterans Memorial Highway,PO Box 25,Hillman,MI,49746,(989) 742-3096,hillmantownshipclerk@gmail.com,Pamela Achatz
Michigan,Montmorency County,Loud Township,Municipal Office,3882 M-33 South,,Atlanta,MI,49709,(989) 785-3263,clerk@loudtownship.org,Robin Chinavare
Michigan,Montmorency County,Montmorency Township,Municipal Office,19400 Co Rd 451,,Hillman,MI,49746,(989) 742-3619,clerk2monttwp@outlook.com,Connie Brandt
Michigan,Montmorency County,Rust Township,Municipal Office,8364 Klein Rd,PO Box 456,Hillman,MI,49746,(989) 306-0164,cklein859@hotmail.com,Carleen Klein
Michigan,Montmorency County,Vienna Township,Municipal Office,8381 Currie Rd,,Atlanta,MI,49709,(989) 786-3160,evdixon50@yahoo.com,Elaine Dixon
Michigan,Muskegon County,Blue Lake Township,Municipal Office,1491 Owasippe Rd,,Twin Lake,MI,49457,(231) 894-6335,clerk@bluelaketownship.org,Jeffery Abram
Michigan,Muskegon County,Casnovia Township,Municipal Office,245 S Canada Rd,,Casnovia,MI,49318,(616) 675-4064,jennie@castwp.com,Jennie Powell
Michigan,Muskegon County,Cedar Creek Township,Municipal Office,6556 Sweeter Rd,,Twin Lake,MI,49457,(231) 821-0014,info@cedarcreektownship.org,Stephanie Kuziak
Michigan,Muskegon County,Dalton Township,Municipal Office,1616 E Riley Thompson Rd,,Muskegon,MI,49445,(231) 766-3043,elections@daltontownship.org,Lori Hayes
Michigan,Muskegon County,Egelston Township,Municipal Office,5428 E Apple Avenue,,Muskegon,MI,49442,(231) 788-2308,jraap@egelstontwp.org,Joan Raap
